,timestamp,experiment_ID,subject,r_len,handedness,vision,colorvision,age,gender,nationality,r_type,IOS,key_press,rt,trial_stim
0,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3574016670027049,YL
1,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.41359520799596794,BR
2,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4639487079984974,BL
3,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.34385491700231796,YM
4,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.36399275000439957,BR
5,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.560435375002271,BL
6,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.5925007080004434,BM
7,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.38891624999814667,YL
8,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.4252867920004064,BM
9,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.44608370900095906,BL
10,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.38273158299853094,YR
11,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.37902641700202366,BL
12,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.439246333000483,BR
13,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3254405420011608,YR
14,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.49488312500034226,BL
15,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.34702733300218824,YL
16,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3603723749984056,YL
17,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.33131391699862434,YR
18,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.45142950000445126,BL
19,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.363684458003263,YL
20,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.3948941249982454,BM
21,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.46332566699857125,BL
22,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.5307151670058374,BM
23,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.28820429199549835,YR
24,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.47641858299903106,BL
25,2022_Jan_25_1622,84321,86045,1.5,Right,Yes,No,21,Female,Hungarian,Friends,4,p,0.54553508299432,BL
26,2022_Jan_25_1622,84321,42109,1.5,Right,Yes,No,23,Female,Danish,Friends,4,w,0.3955225000026985,YR
